,Image,RAM_Tags,YOLO_Tags
221,3164.jpg,car | city street | cross | crosswalk | curb | drive | intersection | jeep | pavement | pick up | red | road | street corner | suv | vehicle,"6 person, 2 car, 1 motorcycle"
222,3178.jpg,car | city street | cross | crosswalk | curb | drive | intersection | jeep | pick up | red | road | street corner | suv | vehicle,"7 person, 2 car, 1 motorcycle"
223,3192.jpg,car | city street | curb | drive | intersection | jeep | license plate | minivan | pick up | red | road | street corner | suv | vehicle,"8 person, 2 car"
224,3206.jpg,building | car | city street | curb | drive | intersection | jeep | license plate | pick up | red | road | street corner | suv | vehicle,"8 person, 2 car, 1 handbag"
225,3220.jpg,building | car | city street | crack | curb | drive | intersection | minivan | pavement | red | road | street corner | street sign | suv | van | vehicle,"6 person, 2 car"
226,3234.jpg,car | city street | cross | crosswalk | drive | intersection | red | road | street corner | street sign,"8 person, 2 car, 1 skateboard"
227,3248.jpg,building | car | city street | crack | crosswalk | person | intersection | pavement | road | traffic light | street corner | street sign,"5 person, 3 car"
228,3262.jpg,building | car | city street | cross | crosswalk | person | intersection | pavement | road | traffic light | street corner | street sign,"7 person, 4 car"
229,3276.jpg,building | car | city street | crosswalk | person | intersection | pavement | road | stop light | traffic light | street corner | street sign,"6 person, 5 car"
230,3290.jpg,building | car | city street | crosswalk | person | intersection | motorbike | motorcycle | motorcyclist | pavement | ride | road | scooter | traffic light | street corner | street sign,"6 person, 4 car"
231,3304.jpg,building | car | city street | crosswalk | drive | person | intersection | man | moped | motorbike | motorcycle | motorcyclist | ride | road | scooter | street corner,"4 person, 5 car"
232,3318.jpg,car | city street | crosswalk | drive | person | intersection | man | moped | motorbike | motorcycle | motorcyclist | ride | road | scooter | street corner,"2 person, 7 car"
233,3332.jpg,car | city street | drive | person | intersection | moped | motorbike | motorcycle | motorcyclist | ride | road | scooter | street corner,"3 person, 4 car"
234,3346.jpg,building | car | city | city street | crack | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"6 person, 2 car"
235,3360.jpg,building | car | city street | crack | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"6 person, 3 car"
236,3374.jpg,building | car | city street | crack | cross | crosswalk | person | intersection | pavement | road | street corner | street sign | walk,"5 person, 2 car"
237,3388.jpg,building | car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | street sign | walk,"6 person, 2 car"
238,3402.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | street sign | walk,"6 person, 2 car"
239,3416.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | road | stand | street corner | street sign | walk,"5 person, 1 bicycle, 2 car"
240,3430.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | stand | street corner | walk,"7 person, 2 bicycle, 2 car"
241,3444.jpg,city street | cross | crosswalk | person | intersection | man | pavement | road | stand | street corner | walk,"3 person, 1 bicycle, 2 car"
242,3458.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk | woman,"4 person, 3 car"
243,3472.jpg,city street | cross | crosswalk | person | intersection | jog | road | street corner | walk | woman,"2 person, 2 car"
244,3486.jpg,city street | cross | crosswalk | person | intersection | man | road | street corner | walk | woman,"1 person, 3 car"
245,3500.jpg,city street | cross | crosswalk | person | pavement | puddle | road | spray | street corner | walk | woman,3 car
246,3514.jpg,city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk | woman,"1 person, 3 car"
247,3528.jpg,car | city street | cross | crosswalk | hose | person | man | pavement | road | spray | street corner | walk,"3 person, 2 car"
248,3542.jpg,black | car | city street | cross | crosswalk | drive | person | intersection | man | pavement | pedestrian | road | street corner | suv | walk,"1 person, 2 car"
249,3556.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"4 person, 2 car"
250,3570.jpg,car | city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | stand | street corner | walk,"2 person, 3 car"
251,3584.jpg,city street | couple | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | zebra crossing,"3 person, 2 car"
252,3598.jpg,city street | couple | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | zebra crossing,"2 person, 2 car"
253,3612.jpg,city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | woman | zebra crossing,"3 person, 2 car"
254,3626.jpg,city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk | woman | zebra crossing,"3 person, 2 car"
255,3640.jpg,city street | cross | crosswalk | girl | person | intersection | road | street corner | walk | woman | zebra crossing,"2 person, 2 car"
256,3654.jpg,city street | cross | crosswalk | girl | person | intersection | pavement | road | street corner | walk | woman | zebra crossing,"2 person, 2 car"
257,3668.jpg,city street | cross | crosswalk | person | intersection | man | pavement | road | street corner | walk | woman,"2 person, 2 car"
258,3682.jpg,city street | cross | crosswalk | person | intersection | man | pavement | road | stand | street corner | walk,"3 person, 2 car"
259,3696.jpg,city street | cross | crosswalk | person | intersection | man | road | stand | street corner | walk,"4 person, 2 car"
260,3710.jpg,city street | cross | crosswalk | person | intersection | man | road | stand | street corner | walk,"5 person, 2 car"
261,3724.jpg,city street | cross | crosswalk | person | intersection | man | pavement | road | stand | street corner | walk,"4 person, 2 car"
262,3738.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | stand | street corner | walk | zebra crossing,"5 person, 2 car"
263,3752.jpg,city street | cross | crosswalk | person | skate | intersection | man | pavement | ride | road | scooter | skateboard | skateboarder | stand | street corner | walk,"4 person, 2 car"
264,3766.jpg,city street | cross | crosswalk | person | intersection | man | pavement | road | skateboarder | street corner | walk,"5 person, 3 car"
265,3780.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | stand | street corner | walk | zebra crossing,"6 person, 2 car, 1 handbag"
266,3794.jpg,city street | cross | crosswalk | person | intersection | man | pedestrian | road | street corner | walk,"6 person, 3 car"
267,3808.jpg,city street | cross | crosswalk | person | intersection | man | road | stand | street corner | walk | zebra crossing,"4 person, 3 car, 1 backpack, 1 handbag"
268,3822.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | spray | street corner | walk,"7 person, 5 car, 1 backpack, 1 handbag"
269,3836.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | spray | street corner | walk,"7 person, 3 car, 1 backpack, 1 handbag, 1 skateboard"
270,3850.jpg,car | city street | cross | crosswalk | person | intersection | jog | man | pedestrian | road | street corner | walk | woman,"4 person, 4 car, 1 handbag, 1 skateboard"
271,3864.jpg,blue | car | city street | cross | crosswalk | person | intersection | jog | man | road | shirt | street corner | walk | woman,"5 person, 2 car, 1 handbag"
272,3878.jpg,blue | car | city street | cross | crosswalk | person | intersection | jog | man | pavement | road | shirt | street corner | walk | woman,"5 person, 2 car"
273,3892.jpg,blue | car | city street | cross | crosswalk | person | intersection | jeans | man | pavement | road | shirt | street corner | walk,"4 person, 2 car, 1 handbag"
274,3906.jpg,blue | boy | city street | cross | crosswalk | person | jeans | man | pavement | road | shirt | spray | stand | street corner | walk,"4 person, 2 car"
275,3920.jpg,blue | smartphone | check | city street | cross | crosswalk | person | man | pavement | phone | road | shirt | stand | street corner | walk,"2 person, 2 bicycle, 2 car"
276,3934.jpg,blue | smartphone | city street | cross | crosswalk | person | man | pavement | phone | road | shirt | stand | street corner | walk,"7 person, 2 car"
277,3948.jpg,blue | smartphone | city street | cross | crosswalk | person | man | pavement | phone | road | shirt | stand | street corner | talk | walk,"8 person, 2 car"
278,3962.jpg,blue | smartphone | city street | cross | crosswalk | person | man | pavement | phone | road | shirt | stand | street corner | walk,"6 person, 1 bicycle, 2 car, 1 motorcycle"
279,3976.jpg,blue | smartphone | city street | cross | crosswalk | person | man | pavement | phone | road | shirt | stand | street corner | walk,"6 person, 1 bicycle, 2 car, 1 motorcycle"
280,3990.jpg,blue | city street | cross | crosswalk | person | man | pavement | road | shirt | stand | street corner | walk,"4 person, 2 car"
281,4004.jpg,blue | city street | cross | crosswalk | person | man | pavement | road | shirt | stand | street corner | umbrella | walk,"6 person, 2 car"
282,4018.jpg,blue | city street | crack | cross | crosswalk | person | man | pavement | road | shirt | stand | street corner | street sign | walk,"8 person, 2 car"
283,4032.jpg,city street | cross | crosswalk | person | intersection | man | pavement | pedestrian | road | street corner | walk,"6 person, 2 car"
284,4046.jpg,car | city street | cross | crosswalk | person | skate | intersection | pavement | pedestrian | ride | road | skateboard | skateboarder | skater | street corner | walk,"7 person, 2 car"
